EmployeeID,FirstName,LastName,Gender,State,City,HireDate,Department,JobTitle,EducationLevel,PerformanceRating,Overtime,BaseSalary,BirthDate,TerminationDate,AdjustedSalary,Age,YearsOfService,IsActive,Email,PhoneNumber
EMP48F96B5B,Cassandra,Gutierrez,Female,Michigan,Flint,2022-03-11,Engineering,Software Engineer,Bachelor's Degree,Excellent,No,120000,1978-11-05,,121000,46,2,TRUE,cassandra.gutierrez@company.com,973.551.6681x133
EMPC9836412,Norman,Cook,Male,New York,Syracuse,2023-12-28,Operations,Project Manager,Master's Degree,Excellent,No,107000,1988-03-12,,112000,36,1,TRUE,norman.cook@company.com,(470)672-1734x02422
EMP6D58CAF0,Jennifer,Santiago,Female,Georgia,Atlanta,2017-10-13,Engineering,Engineering Manager,Bachelor's Degree,Excellent,No,144000,1977-05-12,,145000,47,7,TRUE,jennifer.santiago@company.com,898-730-6323
EMP326B1D1B,Robert,Adams,Male,New York,Rochester,2021-11-02,Finance,Finance Manager,Bachelor's Degree,Good,No,121000,1981-12-08,,126000,43,3,TRUE,robert.adams@company.com,201-481-4442x4842
EMPDC788DF0,Meredith,Reyes,Female,North Carolina,Charlotte,2019-01-16,IT,Network Engineer,Master's Degree,Good,No,83000,1988-08-11,,85000,36,6,TRUE,meredith.reyes@company.com,001-843-350-9476x511
EMP1194AC3E,Shannon,Walker,Female,Ohio,Akron,2021-11-14,Marketing,Digital Marketing Manager,Bachelor's Degree,Excellent,No,100000,1974-04-04,,101000,50,3,TRUE,shannon.walker@company.com,364-509-9414x75398
EMP4B8B398F,Thomas,Bailey,Male,Florida,Tallahassee,2024-11-14,Marketing,Content Writer,High School,Satisfactory,Yes,57000,1987-01-08,,57000,38,0,TRUE,thomas.bailey@company.com,805.342.4519x082
EMP78312579,Robert,Perez,Male,California,San Francisco,2022-01-10,Finance,Accountant,Bachelor's Degree,Needs Improvement,No,74000,1990-06-08,,76000,34,3,TRUE,robert.perez@company.com,+1-410-535-6594x29920
EMPFEDF682C,Mary,Ross,Female,Georgia,Atlanta,2023-04-19,Sales,VP of Sales,Master's Degree,Excellent,No,179000,1968-12-31,,186000,56,1,TRUE,mary.ross@company.com,866.369.6922x9533
EMPE2A5A03C,Sean,Rasmussen,Male,Illinois,Rockford,2019-04-19,Marketing,Digital Marketing Manager,Bachelor's Degree,Excellent,No,97000,1987-01-02,,100000,38,5,TRUE,sean.rasmussen@company.com,001-541-618-3909
EMPB2AE94E0,Gregory,Hicks,Male,Texas,San Antonio,2019-09-21,Sales,Sales Representative,Bachelor's Degree,Good,No,58000,1993-01-15,,60000,32,5,TRUE,gregory.hicks@company.com,(542)640-6628
EMPD148EEA7,Veronica,Herrera,Female,Illinois,Rockford,2020-12-30,Engineering,Engineering Manager,PhD,Excellent,No,141000,1975-05-15,,149000,49,4,TRUE,veronica.herrera@company.com,(833)848-8933x43751
EMP4F708C54,Alyssa,Wiley,Female,North Carolina,Raleigh,2020-04-11,Sales,Sales Manager,Master's Degree,Needs Improvement,No,75000,1970-08-07,,78000,54,4,TRUE,alyssa.wiley@company.com,+1-840-486-5424x382
EMP4A84E4A3,Christopher,Estes,Male,New York,New York City,2021-04-14,Finance,Financial Analyst,Master's Degree,Excellent,No,84000,1985-10-31,,88000,39,3,TRUE,christopher.estes@company.com,-5511.00
EMPF60FD080,Amanda,Carlson,Female,North Carolina,Greensboro,2024-05-14,Engineering,Software Engineer,Bachelor's Degree,Good,No,91000,1992-07-26,,91000,32,0,TRUE,amanda.carlson@company.com,001-688-795-9470x39696
EMP47E1DB27,Monica,Edwards,Female,Georgia,Savannah,2023-08-24,Human Resources,HR Specialist,Associate's Degree,Excellent,Yes,61000,1990-03-15,,59000,34,1,TRUE,monica.edwards@company.com,959.317.6504
EMP6E2304A9,Victoria,Wilson,Female,North Carolina,Durham,2016-12-15,Marketing,Digital Marketing Manager,Master's Degree,Satisfactory,No,108000,1980-01-02,,111000,45,8,TRUE,victoria.wilson@company.com,-11336.00
EMPC0BEC5BC,Kenneth,Scott,Male,Ohio,Cleveland,2021-10-03,Engineering,Senior Software Engineer,Master's Degree,Excellent,Yes,112000,1977-10-18,,119000,47,3,TRUE,kenneth.scott@company.com,944.696.6866
EMP0E2D6EBE,Jeffrey,Meyer,Male,Ohio,Toledo,2018-11-10,IT,Systems Administrator,Bachelor's Degree,Good,No,80000,1995-09-13,,82000,29,6,TRUE,jeffrey.meyer@company.com,906.317.0690x149
EMP822E13FA,Kimberly,Ball,Female,Michigan,Ann Arbor,2021-10-16,Sales,Account Executive,Bachelor's Degree,Excellent,Yes,77000,1985-09-04,,77000,39,3,TRUE,kimberly.ball@company.com,903-784-7156
EMP9E3ED8BC,Nancy,Gonzalez,Female,Georgia,Atlanta,2016-06-16,Finance,Financial Analyst,Bachelor's Degree,Satisfactory,Yes,75000,1974-04-09,2022-01-28,76000,50,5,FALSE,nancy.gonzalez@company.com,(665)405-1886x01674
EMPD5503B62,Tiffany,Mccall,Female,Illinois,Peoria,2022-08-31,Sales,Sales Representative,Associate's Degree,Satisfactory,No,59000,1980-07-31,,58000,44,2,TRUE,tiffany.mccall@company.com,243.659.6985
EMP8CF27FD3,Emily,Charles,Female,North Carolina,Durham,2019-10-07,Finance,Financial Analyst,Master's Degree,Satisfactory,Yes,81000,1982-01-12,2020-07-29,83000,43,0,FALSE,emily.charles@company.com,805-366-9375x40242
EMPC6C7799F,Katie,Estrada,Female,Texas,Austin,2021-05-07,Sales,Sales Representative,Associate's Degree,Good,No,59000,1990-01-19,,57000,35,3,TRUE,katie.estrada@company.com,789.925.7140x2503
EMP5290E9DD,James,Phillips,Male,Ohio,Columbus,2019-02-19,Engineering,Software Engineer,Bachelor's Degree,Good,Yes,98000,1974-09-30,,102000,50,6,TRUE,james.phillips@company.com,(226)848-1638x49368
EMP3A3CF362,Corey,Ortega,Male,California,San Diego,2020-05-27,Engineering,Senior Software Engineer,Bachelor's Degree,Good,No,122000,1980-10-29,,127000,44,4,TRUE,corey.ortega@company.com,458.953.0101
EMPF551C099,Michael,Orr,Male,North Carolina,Durham,2020-08-27,Sales,Sales Director,Bachelor's Degree,Satisfactory,No,105000,1982-10-29,,109000,42,4,TRUE,michael.orr@company.com,-3420.00
EMPEF1F5B40,Laura,Sullivan,Female,Michigan,Grand Rapids,2021-11-20,Sales,Sales Representative,High School,Good,Yes,63000,1995-08-01,,61000,29,3,TRUE,laura.sullivan@company.com,(877)758-6703
EMPCDDD9D12,April,Mitchell,Female,Illinois,Naperville,2020-06-15,Operations,COO,PhD,Excellent,Yes,213000,1959-11-05,,228000,65,4,TRUE,april.mitchell@company.com,(820)536-3444x39468
EMP98EEC8B9,Rachel,Lawson,Female,North Carolina,Raleigh,2021-05-06,IT,IT Support Specialist,Associate's Degree,Good,No,59000,1987-07-19,,57000,37,3,TRUE,rachel.lawson@company.com,818.312.3357
EMPF3C589E8,John,Ramos,Male,Ohio,Cincinnati,2015-03-24,Operations,Operations Analyst,Master's Degree,Excellent,No,81000,1986-09-16,,85000,38,9,TRUE,john.ramos@company.com,807.431.7445x7762
EMPDBFD5F85,Jorge,Leon,Male,Texas,Austin,2021-11-06,Marketing,Content Writer,High School,Excellent,No,56000,1981-06-18,,57000,43,3,TRUE,jorge.leon@company.com,(636)978-5089x8977
EMP28AC6B11,Nancy,Hopkins,Female,Illinois,Chicago,2015-04-21,Engineering,Senior Software Engineer,PhD,Excellent,No,126000,1986-07-13,,132000,38,9,TRUE,nancy.hopkins@company.com,001-959-644-3485x29537
EMPDA6A3CE8,Kaylee,Schultz,Female,California,San Jose,2019-05-11,Finance,Financial Analyst,Master's Degree,Good,No,86000,1988-01-22,,88000,37,5,TRUE,kaylee.schultz@company.com,2376676874.00
EMP85F09D37,Brandon,Crane,Male,Pennsylvania,Pittsburgh,2020-04-01,Engineering,Senior Software Engineer,PhD,Good,No,118000,1983-04-29,,129000,41,4,TRUE,brandon.crane@company.com,(907)767-5149
EMP8DBB1324,Michael,Walker,Male,New York,New York City,2018-03-19,Sales,Sales Representative,Associate's Degree,Good,Yes,58000,1986-08-14,2022-02-27,58000,38,3,FALSE,michael.walker@company.com,241.215.7330
EMPDCEA45B5,Alexander,Sanchez,Male,Pennsylvania,Pittsburgh,2016-07-03,Engineering,Engineering Manager,Master's Degree,Excellent,No,166000,1975-12-14,,176000,49,8,TRUE,alexander.sanchez@company.com,+1-609-740-6565x8234
EMPCD0F0635,Logan,Mack,Male,New York,Albany,2018-06-26,Finance,Accountant,Bachelor's Degree,Satisfactory,No,73000,1988-04-10,,75000,36,6,TRUE,logan.mack@company.com,485.865.3523
EMP695DC0FB,Jason,Soto,Male,Georgia,Augusta,2019-03-17,Engineering,Senior Software Engineer,PhD,Excellent,No,145000,1987-07-29,,157000,37,5,TRUE,jason.soto@company.com,(700)804-7091x10349
EMPDE9C3693,Michelle,Cruz,Female,New York,Buffalo,2017-06-05,IT,Systems Administrator,Associate's Degree,Good,No,89000,1977-12-10,2023-04-05,87000,47,5,FALSE,michelle.cruz@company.com,319-398-9965
EMP1037B3D3,Charles,Watts,Male,Ohio,Columbus,2023-12-13,Finance,Finance Manager,Bachelor's Degree,Excellent,No,116000,1979-06-19,,121000,45,1,TRUE,charles.watts@company.com,-8463.00
EMP675D01F6,Nicole,Carrillo,Female,Illinois,Rockford,2015-02-11,IT,CTO,PhD,Satisfactory,No,211000,1968-12-29,,225000,56,10,TRUE,nicole.carrillo@company.com,001-847-876-1868x7047
EMP2D4C6AED,Paula,Robinson,Female,Georgia,Atlanta,2015-11-09,Marketing,CMO,Bachelor's Degree,Good,Yes,214000,1963-06-08,,218000,61,9,TRUE,paula.robinson@company.com,+1-268-329-0525x65995
EMP839843D6,Tyler,Holmes,Male,Florida,Miami,2020-01-20,IT,CTO,Bachelor's Degree,Satisfactory,No,211000,1962-09-02,,222000,62,5,TRUE,tyler.holmes@company.com,723-630-2927x640
EMP6A0011D6,Kristin,Lowery,Female,Texas,Austin,2021-02-17,Operations,Operations Analyst,Bachelor's Degree,Excellent,Yes,84000,1989-06-18,,84000,35,4,TRUE,kristin.lowery@company.com,339.886.2214x0513
EMPC82819FC,Joyce,Solis,Female,Florida,Tallahassee,2022-09-17,Finance,Financial Analyst,Bachelor's Degree,Excellent,No,75000,1988-10-17,,75000,36,2,TRUE,joyce.solis@company.com,(704)474-7338x9147
EMPB759907F,Joseph,Hansen,Male,North Carolina,Durham,2021-05-04,Human Resources,HR Specialist,Bachelor's Degree,Satisfactory,No,68000,1979-03-26,,71000,45,3,TRUE,joseph.hansen@company.com,274-442-0359x441
EMPEBF751A9,Tiffany,Vance,Female,Michigan,Lansing,2015-08-26,Sales,Sales Director,Master's Degree,Satisfactory,No,101000,1969-05-18,,105000,55,9,TRUE,tiffany.vance@company.com,001-638-373-5186x6477
EMPD4465555,Robert,Mcclain,Male,Florida,Tampa,2019-06-15,Human Resources,HR Director,Master's Degree,Satisfactory,No,159000,1972-09-21,,170000,52,5,TRUE,robert.mcclain@company.com,713.751.8302
EMP58353CF0,Ronald,Kelley,Male,Pennsylvania,Philadelphia,2024-12-14,Finance,Controller,Bachelor's Degree,Satisfactory,No,128000,1999-05-03,,132000,25,0,TRUE,ronald.kelley@company.com,746.458.1539
EMP689E41D0,Caitlin,Hensley,Female,Florida,Tallahassee,2017-06-24,Human Resources,HR Specialist,Bachelor's Degree,Good,Yes,51000,1985-02-28,,51000,40,7,TRUE,caitlin.hensley@company.com,001-617-389-5599x098
EMP0FB5D4ED,Deanna,Wright,Female,Michigan,Grand Rapids,2015-09-05,Sales,Sales Representative,Bachelor's Degree,Needs Improvement,No,62000,1976-05-31,,63000,48,9,TRUE,deanna.wright@company.com,(786)455-8167
EMP24D26C97,Destiny,Strickland,Female,Florida,Tampa,2024-07-07,Finance,Financial Analyst,Bachelor's Degree,Satisfactory,Yes,85000,1983-07-17,,86000,41,0,TRUE,destiny.strickland@company.com,383.219.3489
EMPCF13ECD6,Lori,Hill,Female,New York,Buffalo,2020-01-31,Operations,Director of Operations,Bachelor's Degree,Good,Yes,164000,1981-03-08,,165000,44,5,TRUE,lori.hill@company.com,001-403-381-4634x2924
EMPFE4332B5,Micheal,Young,Male,New York,New York City,2021-05-11,Sales,Sales Director,Master's Degree,Good,No,124000,1978-07-25,,132000,46,3,TRUE,micheal.young@company.com,001-795-497-3091x218
EMP75E978A6,Emma,Fernandez,Female,New York,Rochester,2017-02-23,Sales,Sales Representative,Bachelor's Degree,Satisfactory,No,48000,1981-06-08,,48000,43,8,TRUE,emma.fernandez@company.com,734.511.4613x3155
EMPBCD41C27,Brittany,Reyes,Female,Texas,San Antonio,2024-02-29,IT,IT Manager,Master's Degree,Needs Improvement,Yes,133000,1977-05-13,2024-10-07,137000,47,0,FALSE,brittany.reyes@company.com,2159303044.00
EMPECD83799,Austin,Russell,Male,North Carolina,Raleigh,2023-07-30,Finance,Financial Analyst,Bachelor's Degree,Excellent,Yes,83000,1979-11-17,,86000,45,1,TRUE,austin.russell@company.com,781.910.9659x845
EMPC91A4D10,John,Brown,Male,California,Los Angeles,2016-11-19,Marketing,Digital Marketing Manager,Master's Degree,Satisfactory,Yes,105000,1972-12-14,2019-06-13,112000,52,2,FALSE,john.brown@company.com,(663)745-4182x99126
EMP77FB9EE0,James,Carrillo,Male,Georgia,Atlanta,2022-09-28,IT,IT Manager,Bachelor's Degree,Good,No,120000,1988-09-03,,124000,36,2,TRUE,james.carrillo@company.com,(306)841-9106
EMP55ADF139,Alicia,Gilmore,Female,Michigan,Flint,2018-08-12,Engineering,Software Engineer,Master's Degree,Satisfactory,No,95000,1976-11-24,,98000,48,6,TRUE,alicia.gilmore@company.com,+1-469-810-0822x4216
EMP3202EC34,Jamie,Smith,Female,North Carolina,Winston-Salem,2016-05-16,Sales,Sales Manager,Master's Degree,Satisfactory,No,72000,1964-04-01,,75000,60,8,TRUE,jamie.smith@company.com,522.617.5626x99620
EMP6B4BF17B,Edwin,Price,Male,North Carolina,Raleigh,2019-12-13,Marketing,Marketing Director,Bachelor's Degree,Good,No,134000,1977-05-26,,139000,47,5,TRUE,edwin.price@company.com,991.200.5932x5722
EMPC2B18459,Tiffany,Barnes,Female,Georgia,Athens,2021-10-18,Operations,Operations Manager,Master's Degree,Satisfactory,No,122000,1981-03-24,,125000,43,3,TRUE,tiffany.barnes@company.com,001-432-620-0748x597
EMPD047D850,Nicholas,Marsh,Male,Illinois,Peoria,2022-12-15,Operations,Operations Manager,Bachelor's Degree,Good,No,121000,1977-11-22,2023-09-06,126000,47,0,FALSE,nicholas.marsh@company.com,787.412.9514
EMP159A7DCD,John,Nelson,Male,Texas,Houston,2023-07-08,Operations,Operations Analyst,Master's Degree,Excellent,No,62000,1978-01-10,,66000,47,1,TRUE,john.nelson@company.com,001-205-480-2860x604
EMP303975BA,Allen,Rogers,Male,North Carolina,Charlotte,2023-09-21,Sales,Account Executive,Master's Degree,Good,Yes,73000,1988-04-01,,77000,36,1,TRUE,allen.rogers@company.com,(840)765-4747
EMP15AF2883,Rebecca,Ramsey,Female,Ohio,Columbus,2021-11-23,Finance,CFO,PhD,Good,No,210000,1975-10-13,,222000,49,3,TRUE,rebecca.ramsey@company.com,8908418985.00
EMPD4185BC6,John,Anderson,Male,Florida,Orlando,2022-08-30,Human Resources,HR Specialist,Associate's Degree,Good,No,54000,1997-03-10,,54000,27,2,TRUE,john.anderson@company.com,001-943-901-6556x238
EMPAB221DF6,Kimberly,Meadows,Female,Pennsylvania,Philadelphia,2016-08-17,Finance,Controller,Bachelor's Degree,Needs Improvement,No,137000,1980-11-12,,138000,44,8,TRUE,kimberly.meadows@company.com,001-465-269-9313x6062
EMP149E7EEF,Kristy,Johnson,Female,Michigan,Flint,2016-09-06,Engineering,Engineering Manager,PhD,Good,No,156000,1985-11-07,,163000,39,8,TRUE,kristy.johnson@company.com,613-986-0479
EMPE5066DDA,Jeffrey,Camacho,Male,Illinois,Chicago,2024-03-11,Sales,Sales Director,Bachelor's Degree,Needs Improvement,No,108000,1964-10-19,,113000,60,0,TRUE,jeffrey.camacho@company.com,399-603-8035
EMP8596225C,Amber,Gray,Female,Pennsylvania,Philadelphia,2015-03-24,Human Resources,HR Specialist,Bachelor's Degree,Good,No,67000,1974-05-02,,68000,50,9,TRUE,amber.gray@company.com,295.738.2944x19147
EMP84E805A3,Jesse,Rogers,Male,New York,New York City,2018-12-08,Finance,Accountant,Bachelor's Degree,Needs Improvement,No,79000,1990-06-06,,81000,34,6,TRUE,jesse.rogers@company.com,847.928.3951
EMP0E01A9E5,Jamie,Walton,Female,Pennsylvania,Pittsburgh,2022-11-20,Sales,Account Executive,Master's Degree,Excellent,Yes,66000,1990-02-11,,67000,35,2,TRUE,jamie.walton@company.com,609.853.2670
EMP9018F022,Javier,Conley,Male,California,San Francisco,2024-07-01,Finance,Financial Analyst,Bachelor's Degree,Excellent,No,84000,2000-07-27,2024-12-28,87000,24,0,FALSE,javier.conley@company.com,+1-486-256-2925x8228
EMP91BA5977,Nicole,Williams,Female,Georgia,Athens,2018-05-16,Finance,Accountant,Bachelor's Degree,Needs Improvement,No,75000,1983-01-06,,76000,42,6,TRUE,nicole.williams@company.com,001-618-832-3530x68856
EMPD6513901,Danny,Jones,Male,North Carolina,Charlotte,2015-09-11,Sales,Sales Representative,High School,Good,No,54000,1983-10-07,,55000,41,9,TRUE,danny.jones@company.com,667.780.9645x8374
EMP54160603,Andrew,Johnson,Male,Georgia,Macon,2017-04-07,Marketing,CMO,Bachelor's Degree,Satisfactory,No,185000,1974-09-28,,192000,50,7,TRUE,andrew.johnson@company.com,001-975-721-3531
EMPDF151B87,Curtis,Smith,Male,California,Los Angeles,2021-03-01,Operations,Operations Manager,Bachelor's Degree,Excellent,Yes,109000,1984-12-30,,112000,40,3,TRUE,curtis.smith@company.com,(359)628-9748x741
EMPDD7B61DA,David,Wells,Male,Illinois,Peoria,2020-02-14,Finance,Finance Manager,Master's Degree,Excellent,Yes,100000,1966-07-22,,107000,58,5,TRUE,david.wells@company.com,562.667.5119x97645
EMPAD247FF8,Justin,Robinson,Male,Ohio,Akron,2020-09-28,Engineering,Software Engineer,Bachelor's Degree,Excellent,No,100000,1977-04-11,2022-04-10,104000,47,1,FALSE,justin.robinson@company.com,+1-865-551-5641x967
EMP073BBFD0,Randall,Jackson,Male,California,Sacramento,2015-08-24,Engineering,Senior Software Engineer,Bachelor's Degree,Excellent,No,128000,1985-03-24,,132000,39,9,TRUE,randall.jackson@company.com,001-300-793-5820x1630
EMP51746096,Victor,Higgins,Male,Michigan,Lansing,2022-10-30,Finance,Financial Analyst,Master's Degree,Satisfactory,No,72000,1988-10-28,,76000,36,2,TRUE,victor.higgins@company.com,001-572-624-2284
EMPEF3C4C19,Sabrina,Oconnell,Female,New York,Albany,2018-02-11,Marketing,Marketing Specialist,Associate's Degree,Needs Improvement,Yes,67000,1985-01-05,,65000,40,7,TRUE,sabrina.oconnell@company.com,001-292-676-6809x84601
EMP1D33FD8D,Kenneth,Hickman,Male,Texas,Austin,2021-08-12,Finance,Finance Manager,Bachelor's Degree,Excellent,No,118000,1975-07-15,,123000,49,3,TRUE,kenneth.hickman@company.com,9335480153.00
EMPB5BDF2DB,Michael,Rubio,Male,Illinois,Peoria,2015-06-04,Sales,Sales Representative,Bachelor's Degree,Excellent,No,52000,1988-05-02,,54000,36,9,TRUE,michael.rubio@company.com,(786)567-1554x460
EMPD10B5F4F,Teresa,Gonzalez,Female,Texas,Fort Worth,2022-08-18,Marketing,Content Writer,Associate's Degree,Excellent,Yes,49000,1989-02-28,,48000,36,2,TRUE,teresa.gonzalez@company.com,001-426-909-6746
EMP770F0139,Melissa,Burton,Female,New York,Buffalo,2015-02-09,Finance,Finance Manager,Master's Degree,Needs Improvement,Yes,104000,1978-11-22,,107000,46,10,TRUE,melissa.burton@company.com,(305)436-4991
EMP8D3EBB7F,Michael,Turner,Male,Texas,Austin,2022-09-23,Finance,Controller,Bachelor's Degree,Satisfactory,No,134000,1981-12-11,,139000,43,2,TRUE,michael.turner@company.com,001-785-567-2850x215
EMP25EAFCA6,Kyle,Martinez,Male,Michigan,Flint,2021-08-08,Sales,Sales Director,Master's Degree,Satisfactory,No,126000,1966-03-14,,135000,59,3,TRUE,kyle.martinez@company.com,-6388.00
EMPCFD42D76,Richard,Reed,Male,Texas,San Antonio,2016-06-15,Marketing,Content Writer,High School,Excellent,Yes,58000,1985-08-25,2019-09-14,58000,39,3,FALSE,richard.reed@company.com,(226)943-9567x8446
EMP40FD39C4,Jacob,Hunter,Male,North Carolina,Charlotte,2019-05-13,Sales,VP of Sales,Bachelor's Degree,Excellent,No,158000,1983-04-23,,164000,41,5,TRUE,jacob.hunter@company.com,-3355.00
EMPE3FA45F0,Adam,Fisher,Male,Illinois,Chicago,2022-07-10,Marketing,Digital Marketing Manager,Bachelor's Degree,Excellent,No,98000,1976-01-07,,102000,49,2,TRUE,adam.fisher@company.com,555.312.9441x4925
EMPDB685028,Brian,Yu,Male,North Carolina,Charlotte,2022-09-04,Finance,Financial Analyst,Master's Degree,Excellent,Yes,88000,1981-10-16,,93000,43,2,TRUE,brian.yu@company.com,(849)782-8385x97477
EMP1AAF752C,Stephanie,Stevens,Female,Michigan,Lansing,2022-03-01,Marketing,Marketing Director,Master's Degree,Satisfactory,No,149000,1973-01-20,,155000,52,2,TRUE,stephanie.stevens@company.com,(559)807-0554x9434
EMPD1ED5D0C,Jessica,Gross,Female,Pennsylvania,Philadelphia,2015-09-10,Engineering,Engineering Director,Master's Degree,Satisfactory,No,152000,1958-02-12,,158000,67,9,TRUE,jessica.gross@company.com,-7813.00
EMP747565C0,Debra,Morton,Female,North Carolina,Winston-Salem,2023-07-29,Human Resources,Recruiter,Bachelor's Degree,Needs Improvement,No,62000,1992-01-20,,62000,33,1,TRUE,debra.morton@company.com,001-390-276-3415x35977
EMPEC44B78D,Patricia,Marshall,Female,Pennsylvania,Erie,2018-11-17,Marketing,CMO,Master's Degree,Good,No,209000,1963-06-13,2023-10-11,217000,61,4,FALSE,patricia.marshall@company.com,+1-601-915-4773x49431
EMPCBA7764A,Leslie,Morris,Female,Texas,Fort Worth,2017-04-06,Finance,Controller,Bachelor's Degree,Excellent,No,129000,1971-05-17,,131000,53,7,TRUE,leslie.morris@company.com,(325)557-8564
EMPA79FD211,Sandra,Miller,Female,Michigan,Grand Rapids,2018-12-09,Operations,Project Manager,Master's Degree,Satisfactory,No,82000,1967-10-11,,85000,57,6,TRUE,sandra.miller@company.com,547-441-6855x73952
EMPA417C5CD,Jerry,Christensen,Male,Illinois,Naperville,2017-08-10,Engineering,Senior Software Engineer,Bachelor's Degree,Good,No,134000,1987-03-13,,138000,37,7,TRUE,jerry.christensen@company.com,-2569.00
